Symbol,Date,Open,High,Low,Close,Volume
DSSP.IDX,16-Feb-2017,157.35,157.95,156.38,157.54,6944900
DSSR.IDX,16-Feb-2017,177.48,179.55,177.46,178.23,40909600
DSST.IDX,16-Feb-2017,274.27,276.67,270.53,273.57,24209200
DSSV.IDX,16-Feb-2017,1653.9,1661.12,1650.76,1654.36,192875100
DSSW.IDX,16-Feb-2017,1423.18,1429.38,1417.44,1420.29,104065800
DSTB.IDX,16-Feb-2017,881.36,885.49,878.13,884.83,16850300
DSTC.IDX,16-Feb-2017,1353.26,1357.57,1350.04,1353.47,549299600
DSTK.IDX,16-Feb-2017,649.4,649.74,644.02,649.08,2103000
DSTL.IDX,16-Feb-2017,178.89,179.86,178.58,179.73,82467600
DSTP.IDX,16-Feb-2017,569.6,570.14,567.11,569.05,0
DSTQ.IDX,16-Feb-2017,1192.2,1194.42,1187.77,1192.27,356424400
DSTR.IDX,16-Feb-2017,124.87,125.13,123.52,124.35,3323500
DSTS.IDX,16-Feb-2017,258.67,259.05,253.95,256.32,3643900
DSTT.IDX,16-Feb-2017,621.41,624.26,617.79,619.44,29069800
DSTY.IDX,16-Feb-2017,793.93,797.69,790.74,794.13,21648100
DSUO.IDX,16-Feb-2017,252.88,255.89,252.58,255.88,23514600
DSUT.IDX,16-Feb-2017,245.5,247.57,245.37,247.57,84696600
DSVE.IDX,16-Feb-2017,232.32,233.95,232.2,233.95,61181900
DSVN.IDX,16-Feb-2017,329.39,332.97,328.6,332.97,2962400
DSWC.IDX,16-Feb-2017,332.91,335.58,332.01,333.45,15624300
DSWU.IDX,16-Feb-2017,1661.43,1676.85,1661.27,1671.77,1039600
DTCI.IDX,16-Feb-2017,1389.2,1405.26,1389.2,1397.2,0
DTEI.IDX,16-Feb-2017,1665.5,1684.93,1665.5,1674.27,0
DTFD.IDX,16-Feb-2017,80,80,30,65,0
DTFI.IDX,16-Feb-2017,85,85,70,75,0
DTFX.IDX,16-Feb-2017,118.3,119.02,118.29,118.94,0
DTOF.IDX,16-Feb-2017,75,75,75,75,0
DTOH.IDX,16-Feb-2017,80,80,80,80,0
DTTH.IDX,16-Feb-2017,90,90,80,85,0
DTTW.IDX,16-Feb-2017,85,85,80,80,0
DTWC.IDX,16-Feb-2017,15364.87,15370.15,15288.63,15354.44,0
DTWI.IDX,16-Feb-2017,43580.11,43639.33,43465.17,43596.83,0
DTWT.IDX,16-Feb-2017,14751.04,14751.04,14544.04,14628.63,0
DTWU.IDX,16-Feb-2017,2669.23,2695.29,2669.23,2695.28,0
DUBS.IDX,16-Feb-2017,89.11,89.15,88.46,88.48,0
DUFD.IDX,16-Feb-2017,20,93.33,20,93.33,0
DUFI.IDX,16-Feb-2017,53.33,86.66,53.33,86.66,0
DUOF.IDX,16-Feb-2017,60,73.33,60,73.33,0
DUOH.IDX,16-Feb-2017,40,53.33,40,40,0
DUSL.IDX,16-Feb-2017,493.2,493.55,491.13,492.9,0
DUSM.IDX,16-Feb-2017,919.06,920.99,914.41,916.93,0
DUSS.IDX,16-Feb-2017,970.11,972.12,963.49,967.83,0
DUTH.IDX,16-Feb-2017,33.33,40,33.33,40,0
DUTW.IDX,16-Feb-2017,53.33,86.66,53.33,86.66,0
DVAA.IDX,16-Feb-2017,22.7,22.7,22.7,22.7,0
DVAB.IDX,16-Feb-2017,49.06,49.06,49.04,49.04,0
DVCA.IDX,16-Feb-2017,0.79,68.58,0.79,68.58,0
DVCD.IDX,16-Feb-2017,0.01,0.69,0.01,0.49,0
DVCE.IDX,16-Feb-2017,11.66,615,11.66,615,0
DVCN.IDX,16-Feb-2017,53,2244.42,53,2244.42,0
DVCQ.IDX,16-Feb-2017,26.96,1010.22,26.96,1010.22,0
DVCS.IDX,16-Feb-2017,9.64,216.59,9.64,216.58,0
DVCT.IDX,16-Feb-2017,80.76,3323.23,80.76,3323.23,0
DVCV.IDX,16-Feb-2017,9.54,81.03,9.54,78.44,0
DVCX.IDX,16-Feb-2017,19.18,295.03,19.18,295.03,0
DVDE.IDX,16-Feb-2017,124.7,124.7,124.6,124.6,0
DVJN.IDX,16-Feb-2017,121.9,121.9,121.8,121.8,0
DVMR.IDX,16-Feb-2017,123.3,123.3,123.3,123.3,0
DVS.IDX,16-Feb-2017,78.8,81.1,78.8,81.1,0
DVST.IDX,16-Feb-2017,120.7,120.7,120.7,120.7,0
DWC.IDX,16-Feb-2017,22555.9492,24596.6738,22555.9492,24535.4336,0
DWCB.IDX,16-Feb-2017,5112.61,5121.81,5068.53,5111.18,0
DWE.IDX,16-Feb-2017,4538.59,4539.64,4450.14,4454.63,0
DWJ.IDX,16-Feb-2017,3962.71,3976.75,3959.76,3976.11,0
DWO.IDX,16-Feb-2017,1777.89,1778.22,1736.3,1741.13,0
DWR.IDX,16-Feb-2017,4712.1,4726.97,4666.68,4681.6,0
DWU.IDX,16-Feb-2017,3104.97,3119.14,3103.84,3117.51,0
DWY.IDX,16-Feb-2017,3284.03,3298.52,3275.87,3283,0
DXG.IDX,16-Feb-2017,4896.47,4896.47,4896.47,4896.47,0
DXS.IDX,16-Feb-2017,5074.09,5086.8,5046.01,5086.71,0
DXY.IDX,16-Feb-2017,101.05,101.07,100.41,100.5,0
DYH.IDX,16-Feb-2017,4182.25,4188.74,4155.2,4177.15,0
DYI.IDX,16-Feb-2017,3430.08,3433.07,3406.58,3420.3,0
DYO.IDX,16-Feb-2017,4382.33,4394.45,4351.57,4372.64,0
DZC.IDX,16-Feb-2017,6392.18,6420.33,6374.58,6395.05,0
DZE.IDX,16-Feb-2017,3801.13,3806.08,3773.99,3801.31,0
DZF.IDX,16-Feb-2017,3615.05,3621.38,3585.72,3595.27,0
DZH.IDX,16-Feb-2017,2481.03,2489.02,2466.05,2469.75,0
DZL.IDX,16-Feb-2017,5537.4,5537.4,5485.92,5499.84,0
DZM.IDX,16-Feb-2017,2907.57,2913.99,2895.75,2906.35,0
DZN.IDX,16-Feb-2017,4281.8,4304.26,4259.27,4282.98,0
DZO.IDX,16-Feb-2017,4870.42,4888.31,4774.37,4826.17,0
DZR.IDX,16-Feb-2017,5789.03,5790.87,5702.77,5766.73,0
ECO.IDX,16-Feb-2017,40.88,41.04,40.49,40.78,0
EED.IDX,16-Feb-2017,32.01,32.19,31.97,31.99,0
EVZ.IDX,16-Feb-2017,9.09,9.15,8.92,8.98,0
EZB.IDX,16-Feb-2017,5614.5,5636.64,5587.34,5603.8,0
EZF.IDX,16-Feb-2017,2975.94,2981.5,2962.96,2978.68,0
EZK.IDX,16-Feb-2017,3527.31,3531.24,3465.92,3469.45,0
EZL.IDX,16-Feb-2017,6401.24,6406.23,6353.37,6398.65,0
EZS.IDX,16-Feb-2017,3855.07,3860.98,3828.25,3840.6,0
EZV.IDX,16-Feb-2017,4156.38,4166.82,4126.23,4153.98,0
EZX.IDX,16-Feb-2017,6254.97,6266.66,6200.03,6255.14,0
EZZ.IDX,16-Feb-2017,3953.48,3955,3912.05,3921.13,0
FBV.IDX,16-Feb-2017,25.81,25.82,25.72,25.73,0
FTSA.IDX,16-Feb-2017,4031.98,4031.99,4008.86,4016.36,0
FTSE.IDX,16-Feb-2017,7302.41,7302.41,7260.74,7277.92,0
FTSEMIB.IDX,16-Feb-2017,19088.77,19156.65,18939.65,19087.54,0
FTSEMIBN.IDX,16-Feb-2017,19088.77,19156.65,18939.65,19087.54,0
FTSM.IDX,16-Feb-2017,18827.2,18841.38,18686.21,18705.72,0
FVX.IDX,16-Feb-2017,1.96,1.98,1.93,1.94,0
GDM.IDX,16-Feb-2017,694.08,704.98,693.72,703.9,0
GLD.IDX,16-Feb-2017,1233.45,1241.99,1230.16,1239.11,234492
GMI.IDX,16-Feb-2017,24.88,25.28,24.88,25.26,0
GNX.IDX,16-Feb-2017,405.47,406.93,402.46,403.7,0
GVX.IDX,16-Feb-2017,14.62,15.12,13.35,14.48,0
GVZ.IDX,16-Feb-2017,13.71,14.39,13.71,13.75,0
HGX.IDX,16-Feb-2017,255.58,256.19,253.39,254.29,0
HIGA.IDX,16-Feb-2017,4,4,4,4,0
HIGD.IDX,16-Feb-2017,8,8,8,8,0
HIGN.IDX,16-Feb-2017,169,169,169,169,0
HIGQ.IDX,16-Feb-2017,157,157,157,157,0
HIGS.IDX,16-Feb-2017,237,237,237,237,0
HIGV.IDX,16-Feb-2017,10,10,10,10,0
HKO.IDX,16-Feb-2017,482.27,482.44,479.83,482.12,0
HKX.IDX,16-Feb-2017,1183.67,1183.98,1177.56,1183.18,0
HSI.IDX,16-Feb-2017,24139.31,24161.39,23969.57,24107.7,0
HUI.IDX,16-Feb-2017,217.61,221.03,217.34,220.44,0
HUV.IDX,16-Feb-2017,165.49,165.49,165.49,165.49,0
HVX.IDX,16-Feb-2017,76.15,76.98,76.01,76.62,0
HWI.IDX,16-Feb-2017,720.75,724.84,715.52,716.82,0
HWO.IDX,16-Feb-2017,667.04,667.04,667.04,667.04,0
ICK.IDX,16-Feb-2017,76.02,76.44,75.91,76.22,0
IDX.IDX,16-Feb-2017,1734.89,1737.5,1725.42,1733.15,575987200
IEB.IDX,16-Feb-2017,3331.07,3334.49,3317.83,3331.54,0
IEK.IDX,16-Feb-2017,4030.21,4036.78,4006.8,4025.66,0
IEY.IDX,16-Feb-2017,4412.72,4418.82,4382.06,4408.45,0
ILH.IDX,16-Feb-2017,3105.93,3107.5,3085.95,3095.89,0
ILJ.IDX,16-Feb-2017,4869.67,4878.68,4839.96,4868.04,0
ILK.IDX,16-Feb-2017,4628.38,4643.53,4599.05,4638.32,0
ILP.IDX,16-Feb-2017,3727.42,3735.1,3712.71,3726.54,0
ILR.IDX,16-Feb-2017,4213,4220.1,4185.82,4213.86,0
ILU.IDX,16-Feb-2017,3804.39,3812.33,3777.8,3790.33,0
ILW.IDX,16-Feb-2017,3447.34,3454.23,3435.5,3454.19,0
ILZ.IDX,16-Feb-2017,4334.95,4341.01,4306.69,4324.73,0
INDS.IDX,16-Feb-2017,4782.68,4789.39,4756.24,4765.82,0
INSR.IDX,16-Feb-2017,8416.01,8456.9,8413.28,8455.83,0
IPSA.IDX,16-Feb-2017,4353.05,4367.72,4349.6,4363.72,0
IQX.IDX,16-Feb-2017,3679.55,3684.93,3658.74,3670,0
IQZ.IDX,16-Feb-2017,9945.49,9957.25,9882.89,9933.12,0
IRX.IDX,16-Feb-2017,0.51,0.51,0.5,0.5,0
ITAIM.IDX,16-Feb-2017,8141.82,8182.93,8141.82,8170.49,0
ITLMS.IDX,16-Feb-2017,20924.33,20986.11,20775.43,20905.27,0
ITLMSC.IDX,16-Feb-2017,22965.05,23032.44,22800.12,22942.17,0
ITMC.IDX,16-Feb-2017,33886.27,33950.79,33757.43,33845.82,0
ITSC.IDX,16-Feb-2017,19476.88,19565.77,19469.79,19512.31,0
ITSTAR.IDX,16-Feb-2017,29370.34,29371.68,29198.78,29233.46,0
IUX.IDX,16-Feb-2017,1403.6,1404.84,1391.87,1399.13,0
IVX.IDX,16-Feb-2017,1036.44,1037.06,1031.08,1034.64,0
IXB.IDX,16-Feb-2017,556.1,558.88,553.93,555.57,0
IXCO.IDX,16-Feb-2017,3197.56,3206.87,3192.17,3200.63,0
IXE.IDX,16-Feb-2017,734.14,734.42,721.79,722.49,0
IXF.IDX,16-Feb-2017,4129.98,4143.97,4108.25,4134.64,0
IXHC.IDX,16-Feb-2017,686.91,688.63,677.44,683.01,0
IXI.IDX,16-Feb-2017,657.38,657.61,653.4,657.6,0
IXM.IDX,16-Feb-2017,300.95,301.38,298.88,300.86,0
IXR.IDX,16-Feb-2017,543.06,544.21,540.4,543.57,0
IXT.IDX,16-Feb-2017,520.58,522.28,519.76,521.12,0
IXTC.IDX,16-Feb-2017,310.26,312.6,310.06,310.55,0
IXU.IDX,16-Feb-2017,495.36,499.28,494.65,499.27,0
IXV.IDX,16-Feb-2017,738.66,739.13,732.52,737.7,0
IXY.IDX,16-Feb-2017,874.37,875.19,869.12,871.01,0
JBV.IDX,16-Feb-2017,113.83,113.83,112.09,112.7,0
JKSE.IDX,16-Feb-2017,5389.069,5395.279,5357.712,5377.998,0
JPN.IDX,16-Feb-2017,207.65,207.66,206.41,206.61,0
JPV.IDX,16-Feb-2017,207.23,207.23,207.23,207.23,0
JX.IDX,16-Feb-2017,839.46,844.34,839.46,843.32,90674700
KBK.IDX,16-Feb-2017,100.59,100.97,100.16,100.81,0
KDX.IDX,16-Feb-2017,146.35,146.99,146.1,146.8,0
KDY.IDX,16-Feb-2017,438.77,438.77,438.77,438.77,0
KIX.IDX,16-Feb-2017,248.73,250.08,248.63,250.05,0
KLCI.IDX,16-Feb-2017,1707.61,1709.36,1705.7,1707.59,0
KLX.IDX,16-Feb-2017,44.5,45.05,44.28,44.44,0
KPX.IDX,16-Feb-2017,636.71,640.78,636.51,640.77,0
KRX.IDX,16-Feb-2017,113.21,113.52,112.38,113.51,0
KS11.IDX,16-Feb-2017,2088.09,2092.59,2078.35,2081.84,330466
KSX.IDX,16-Feb-2017,341.65,342.05,339.11,340.4,0
KYX.IDX,16-Feb-2017,100.82,102,100.81,101.09,0
LOWA.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,0
LOWD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,0
LOWN.IDX,16-Feb-2017,5,5,5,5,0
LOWQ.IDX,16-Feb-2017,14,14,14,14,0
LOWS.IDX,16-Feb-2017,14,14,14,14,0
LOWV.IDX,16-Feb-2017,1,1,1,1,0
M1DA.IDX,16-Feb-2017,9,9,9,9,145900
M1DB.IDX,16-Feb-2017,4,4,4,4,2500
M1DC.IDX,16-Feb-2017,240,240,240,240,189600
M1DD.IDX,16-Feb-2017,1,1,1,1,1600
M1DE.IDX,16-Feb-2017,546,546,546,546,150300
M1DF.IDX,16-Feb-2017,22,22,22,22,6300
M1DG.IDX,16-Feb-2017,243,243,243,243,97200
M1DH.IDX,16-Feb-2017,614,614,614,614,469600
M1DI.IDX,16-Feb-2017,18,18,18,18,6900
M1DJ.IDX,16-Feb-2017,6,6,6,6,2800
M1DK.IDX,16-Feb-2017,25,25,25,25,7300
M1DL.IDX,16-Feb-2017,49,49,49,49,150800
M1DM.IDX,16-Feb-2017,12,12,12,12,3700
M1DN.IDX,16-Feb-2017,326,326,326,326,204600
M1DO.IDX,16-Feb-2017,29,29,29,29,10200
M1DP.IDX,16-Feb-2017,129,129,129,129,50800
M1DQ.IDX,16-Feb-2017,328,328,328,328,268200
M1DR.IDX,16-Feb-2017,9,9,9,9,2900
M1DS.IDX,16-Feb-2017,24,24,24,24,6200
M1DT.IDX,16-Feb-2017,-2,-2,-2,-2,3600
M1DU.IDX,16-Feb-2017,93,93,93,93,254600
M1DV.IDX,16-Feb-2017,570,570,570,570,365800
M1DW.IDX,16-Feb-2017,10,10,10,10,4900
M1DX.IDX,16-Feb-2017,663,663,663,663,620400
M1DY.IDX,16-Feb-2017,11,11,11,11,8600
M1DZ.IDX,16-Feb-2017,483,483,483,483,286800
M1HA.IDX,16-Feb-2017,30,30,30,30,145900
M1HB.IDX,16-Feb-2017,4,4,4,4,2500
M1HC.IDX,16-Feb-2017,338,338,338,338,189600
M1HD.IDX,16-Feb-2017,3,3,3,3,1600
M1HE.IDX,16-Feb-2017,591,591,591,591,150300
M1HF.IDX,16-Feb-2017,22,22,22,22,6300
M1HG.IDX,16-Feb-2017,272,272,272,272,97200
M1HH.IDX,16-Feb-2017,727,727,727,727,469600
M1HI.IDX,16-Feb-2017,18,18,18,18,6900
M1HJ.IDX,16-Feb-2017,7,7,7,7,2800
M1HK.IDX,16-Feb-2017,25,25,25,25,7300
M1HL.IDX,16-Feb-2017,168,168,168,168,150800
M1HM.IDX,16-Feb-2017,14,14,14,14,3700
M1HN.IDX,16-Feb-2017,412,412,412,412,204600
M1HO.IDX,16-Feb-2017,33,33,33,33,10200
M1HP.IDX,16-Feb-2017,142,142,142,142,50800
M1HQ.IDX,16-Feb-2017,453,453,453,453,268200
M1HR.IDX,16-Feb-2017,10,10,10,10,2900
M1HS.IDX,16-Feb-2017,25,25,25,25,6200
M1HT.IDX,16-Feb-2017,1,1,1,1,3600
M1HU.IDX,16-Feb-2017,175,175,175,175,254600
M1HV.IDX,16-Feb-2017,720,720,720,720,365800
M1HW.IDX,16-Feb-2017,12,12,12,12,4900
M1HX.IDX,16-Feb-2017,895,895,895,895,620400
M1HY.IDX,16-Feb-2017,16,16,16,16,8600
M1HZ.IDX,16-Feb-2017,610,610,610,610,286800
M1LA.IDX,16-Feb-2017,21,21,21,21,145900
M1LB.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2500
M1LC.IDX,16-Feb-2017,98,98,98,98,189600
M1LD.IDX,16-Feb-2017,2,2,2,2,1600
M1LE.IDX,16-Feb-2017,45,45,45,45,150300
M1LF.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6300
M1LG.IDX,16-Feb-2017,29,29,29,29,97200
M1LH.IDX,16-Feb-2017,113,113,113,113,469600
M1LI.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6900
M1LJ.IDX,16-Feb-2017,1,1,1,1,2800
M1LK.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,7300
M1LL.IDX,16-Feb-2017,119,119,119,119,150800
M1LM.IDX,16-Feb-2017,2,2,2,2,3700
M1LN.IDX,16-Feb-2017,86,86,86,86,204600
M1LO.IDX,16-Feb-2017,4,4,4,4,10200
M1LP.IDX,16-Feb-2017,13,13,13,13,50800
M1LQ.IDX,16-Feb-2017,125,125,125,125,268200
M1LR.IDX,16-Feb-2017,1,1,1,1,2900
M1LS.IDX,16-Feb-2017,1,1,1,1,6200
M1LT.IDX,16-Feb-2017,3,3,3,3,3600
M1LU.IDX,16-Feb-2017,82,82,82,82,254600
M1LV.IDX,16-Feb-2017,150,150,150,150,365800
M1LW.IDX,16-Feb-2017,2,2,2,2,4900
M1LX.IDX,16-Feb-2017,232,232,232,232,620400
M1LY.IDX,16-Feb-2017,5,5,5,5,8600
M1LZ.IDX,16-Feb-2017,127,127,127,127,286800
M3DA.IDX,16-Feb-2017,8,8,8,8,145900
M3DB.IDX,16-Feb-2017,4,4,4,4,2500
M3DC.IDX,16-Feb-2017,108,108,108,108,189600
M3DD.IDX,16-Feb-2017,2,2,2,2,1600
M3DE.IDX,16-Feb-2017,464,464,464,464,150300
M3DF.IDX,16-Feb-2017,18,18,18,18,6300
M3DG.IDX,16-Feb-2017,187,187,187,187,97200
M3DH.IDX,16-Feb-2017,419,419,419,419,469600
M3DI.IDX,16-Feb-2017,10,10,10,10,6900
M3DJ.IDX,16-Feb-2017,4,4,4,4,2800
M3DK.IDX,16-Feb-2017,21,21,21,21,7300
M3DL.IDX,16-Feb-2017,44,44,44,44,150800
M3DM.IDX,16-Feb-2017,12,12,12,12,3700
M3DN.IDX,16-Feb-2017,262,262,262,262,204600
M3DO.IDX,16-Feb-2017,27,27,27,27,10200
M3DP.IDX,16-Feb-2017,94,94,94,94,50800
M3DQ.IDX,16-Feb-2017,193,193,193,193,268200
M3DR.IDX,16-Feb-2017,4,4,4,4,2900
M3DS.IDX,16-Feb-2017,14,14,14,14,6200
M3DT.IDX,16-Feb-2017,-2,-2,-2,-2,3600
M3DU.IDX,16-Feb-2017,71,71,71,71,254600
M3DV.IDX,16-Feb-2017,392,392,392,392,365800
M3DW.IDX,16-Feb-2017,6,6,6,6,4900
M3DX.IDX,16-Feb-2017,463,463,463,463,620400
M3DY.IDX,16-Feb-2017,9,9,9,9,8600
M3DZ.IDX,16-Feb-2017,295,295,295,295,286800
M3HA.IDX,16-Feb-2017,16,16,16,16,145900
M3HB.IDX,16-Feb-2017,4,4,4,4,2500
M3HC.IDX,16-Feb-2017,159,159,159,159,189600
M3HD.IDX,16-Feb-2017,2,2,2,2,1600
M3HE.IDX,16-Feb-2017,503,503,503,503,150300
M3HF.IDX,16-Feb-2017,18,18,18,18,6300
M3HG.IDX,16-Feb-2017,199,199,199,199,97200
M3HH.IDX,16-Feb-2017,466,466,466,466,469600
M3HI.IDX,16-Feb-2017,10,10,10,10,6900
M3HJ.IDX,16-Feb-2017,4,4,4,4,2800
M3HK.IDX,16-Feb-2017,21,21,21,21,7300
M3HL.IDX,16-Feb-2017,94,94,94,94,150800
M3HM.IDX,16-Feb-2017,12,12,12,12,3700
M3HN.IDX,16-Feb-2017,290,290,290,290,204600
M3HO.IDX,16-Feb-2017,27,27,27,27,10200
M3HP.IDX,16-Feb-2017,99,99,99,99,50800
M3HQ.IDX,16-Feb-2017,254,254,254,254,268200
M3HR.IDX,16-Feb-2017,4,4,4,4,2900
M3HS.IDX,16-Feb-2017,14,14,14,14,6200
M3HT.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3600
M3HU.IDX,16-Feb-2017,102,102,102,102,254600
M3HV.IDX,16-Feb-2017,458,458,458,458,365800
M3HW.IDX,16-Feb-2017,8,8,8,8,4900
M3HX.IDX,16-Feb-2017,560,560,560,560,620400
M3HY.IDX,16-Feb-2017,12,12,12,12,8600
M3HZ.IDX,16-Feb-2017,358,358,358,358,286800
M3LA.IDX,16-Feb-2017,8,8,8,8,145900
M3LB.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2500
M3LC.IDX,16-Feb-2017,51,51,51,51,189600
M3LD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1600
M3LE.IDX,16-Feb-2017,39,39,39,39,150300
M3LF.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6300
M3LG.IDX,16-Feb-2017,12,12,12,12,97200
M3LH.IDX,16-Feb-2017,47,47,47,47,469600
M3LI.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6900
M3LJ.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2800
M3LK.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,7300
M3LL.IDX,16-Feb-2017,50,50,50,50,150800
M3LM.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3700
M3LN.IDX,16-Feb-2017,28,28,28,28,204600
M3LO.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,10200
M3LP.IDX,16-Feb-2017,5,5,5,5,50800
M3LQ.IDX,16-Feb-2017,61,61,61,61,268200
M3LR.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2900
M3LS.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6200
M3LT.IDX,16-Feb-2017,2,2,2,2,3600
M3LU.IDX,16-Feb-2017,31,31,31,31,254600
M3LV.IDX,16-Feb-2017,66,66,66,66,365800
M3LW.IDX,16-Feb-2017,2,2,2,2,4900
M3LX.IDX,16-Feb-2017,97,97,97,97,620400
M3LY.IDX,16-Feb-2017,3,3,3,3,8600
M3LZ.IDX,16-Feb-2017,63,63,63,63,286800
M5DA.IDX,16-Feb-2017,5,5,5,5,145900
M5DB.IDX,16-Feb-2017,7,7,7,7,2500
M5DC.IDX,16-Feb-2017,324,324,324,324,189600
M5DD.IDX,16-Feb-2017,4,4,4,4,1600
M5DE.IDX,16-Feb-2017,542,542,542,542,150300
M5DF.IDX,16-Feb-2017,29,29,29,29,6300
M5DG.IDX,16-Feb-2017,279,279,279,279,97200
M5DH.IDX,16-Feb-2017,701,701,701,701,469600
M5DI.IDX,16-Feb-2017,17,17,17,17,6900
M5DJ.IDX,16-Feb-2017,9,9,9,9,2800
M5DK.IDX,16-Feb-2017,34,34,34,34,7300
